"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"659251","Ms.","Ayako","K","Stilwell","F","ayako.stilwell@yahoo.co.uk","Garret Stilwell","Chassidy Stilwell","Cogswell","1/22/1969","03:32:23 PM","48.55","49","10/26/2015","Q4","H2","2015","10","October","Oct","26","Monday","Mon","1.76","172291","5%","596-94-8335","215-527-5083","Three Springs","Huntingdon","Three Springs","PA","17264","Northeast","akstilwell","uCw8^stn7Yg"
"937473","Prof.","Terrence","N","Ogle","M","terrence.ogle@sbcglobal.net","Florencio Ogle","Floretta Ogle","Friel","1/28/1958","12:34:40 PM","59.54","61","2/11/2015","Q1","H1","2015","2","February","Feb","11","Wednesday","Wed","2.46","56374","6%","708-18-4625","229-214-3577","Pendergrass","Jackson","Pendergrass","GA","30567","South","tnogle","G4E|l{j4S"
"401267","Mrs.","Krystin","P","Sykes","F","krystin.sykes@hotmail.com","Roberto Sykes","Sueann Sykes","Milne","6/30/1990","10:15:02 AM","27.1","60","2/27/2016","Q1","H1","2016","2","February","Feb","27","Saturday","Sat","1.42","181840","2%","231-99-7843","225-831-0930","Houma","Terrebonne","Houma","LA","70361","South","kpsykes","wcp#?FQk]4R&pyd"
"381793","Mr.","Chris","O","Hunley","M","chris.hunley@aol.com","Josue Hunley","Santina Hunley","Masterson","5/9/1996","12:42:32 PM","21.23","73","6/16/2017","Q2","H1","2017","6","June","Jun","16","Friday","Fri","0.12","102387","12%","109-98-1715","203-564-4312","Woodstock Valley","Windham","Woodstock Valley","CT","6282","Northeast","cohunley","rac>W\eDNmrh_an"
"380047","Mr.","Kenneth","N","Lockwood","M","kenneth.lockwood@gmail.com","Sandy Lockwood","Micheal Lockwood","Epperson","10/22/1989","11:38:48 PM","27.78","83","6/11/2017","Q2","H1","2017","6","June","Jun","11","Sunday","Sun","0.13","159915","29%","286-15-5793","239-204-1881","Panacea","Wakulla","Panacea","FL","32346","South","knlockwood","fHP7C1vvA+:rVh"
"288007","Drs.","Aliza","T","Armstead","F","aliza.armstead@hotmail.com","Homer Armstead","Chelsie Armstead","Mcnew","5/29/1962","07:58:43 PM","55.2","53","8/2/1985","Q3","H2","1985","8","August","Aug","2","Friday","Fri","32.01","159823","11%","270-17-0579","270-993-6882","Port Royal","Henry","Port Royal","KY","40058","South","atarmstead","ehxuqMvDc:$r3Wf"
"800401","Mrs.","Desiree","N","Legault","F","desiree.legault@shell.com","Rashad Legault","Kellee Legault","Charest","1/13/1980","08:05:26 AM","37.56","47","1/11/2013","Q1","H1","2013","1","January","Jan","11","Friday","Fri","4.55","112629","30%","071-02-1351","217-498-4681","Bondville","Champaign","Bondville","IL","61815","Midwest","dnlegault","F<awQVb:k!VKl9!"
"779387","Drs.","Malissa","R","Prentiss","F","malissa.prentiss@gmail.com","Delmer Prentiss","Ninfa Prentiss","Mortimer","3/10/1963","07:05:06 AM","54.42","52","2/26/1998","Q1","H1","1998","2","February","Feb","26","Thursday","Thu","19.43","176748","19%","262-99-8200","236-790-7943","Aldie","Loudoun","Aldie","VA","20105","South","mrprentiss","Cz]7UqgZO*Rb"
"663581","Mr.","Eddie","Q","Raney","M","eddie.raney@yahoo.co.in","Carson Raney","Janett Raney","Desilva","3/5/1973","10:54:10 AM","44.43","88","9/26/2012","Q3","H2","2012","9","September","Sep","26","Wednesday","Wed","4.84","162768","14%","094-02-3489","236-640-9539","Mc Kenney","Dinwiddie","Mc Kenney","VA","23872","South","eqraney","0rxkiM>|D5X51"
"388025","Hon.","Jama","T","Sweat","F","jama.sweat@gmail.com","Virgil Sweat","Rosamond Sweat","Denman","4/24/1977","05:26:41 PM","40.29","60","9/6/1998","Q3","H2","1998","9","September","Sep","6","Sunday","Sun","18.9","87630","19%","658-36-9329","210-964-5358","El Paso","El Paso","El Paso","TX","88516","South","jtsweat","Dr}>pDeQ"
"873395","Drs.","Jenee","W","Tremblay","F","jenee.tremblay@gmail.com","Ahmed Tremblay","Erma Tremblay","Segovia","8/26/1992","01:29:35 PM","24.94","47","4/27/2016","Q2","H1","2016","4","April","Apr","27","Wednesday","Wed","1.25","196355","16%","704-18-9277","236-403-4162","Vienna","Fairfax","Vienna","VA","22182","South","jwtremblay","7!hTBZ/!0FhD./!"
"716277","Mrs.","Lawanda","U","Jarvis","F","lawanda.jarvis@hotmail.com","Denver Jarvis","Wonda Jarvis","Pettit","1/24/1958","01:15:58 AM","59.55","56","10/21/1985","Q4","H2","1985","10","October","Oct","21","Monday","Mon","31.79","54000","25%","284-15-6536","314-962-7559","Steffenville","Steffenville","Steffenville","MO","63470","Midwest","lujarvis","K\miDv>3z^3"
"147319","Prof.","Lynwood","I","Chronister","M","lynwood.chronister@aol.com","Rolland Chronister","Yer Chronister","Burrell","7/8/1985","01:11:44 AM","32.08","50","10/31/2013","Q4","H2","2013","10","October","Oct","31","Thursday","Thu","3.74","117155","5%","559-99-1167","401-216-8979","Warren","Bristol","Warren","RI","2885","Northeast","lichronister","ce:/M-KhXhF|e"
"206603","Ms.","Lecia","F","Blades","F","lecia.blades@gmail.com","Federico Blades","Georgia Blades","Pinckney","6/5/1976","10:21:28 PM","41.17","49","7/26/2016","Q3","H2","2016","7","July","Jul","26","Tuesday","Tue","1.01","57923","22%","314-35-6626","209-901-1869","Los Altos","Santa Clara","Los Altos","CA","94024","West","lfblades","6AuiTH[-x"
"167985","Mr.","Roscoe","O","Lindsley","M","roscoe.lindsley@hotmail.co.uk","Federico Lindsley","Domonique Lindsley","Kissinger","3/26/1968","04:42:14 AM","49.37","51","6/17/2012","Q2","H1","2012","6","June","Jun","17","Sunday","Sun","5.12","40532","30%","182-86-7937","228-873-0168","Blue Mountain","Tippah","Blue Mountain","MS","38610","South","rolindsley","G.DEn\*?%VnVl@"
"503387","Mr.","Darron","Y","Bahr","M","darron.bahr@gmail.com","Mariano Bahr","Jenniffer Bahr","Mckamey","9/18/1976","09:41:07 AM","40.88","77","12/27/2005","Q4","H2","2005","12","December","Dec","27","Tuesday","Tue","11.59","48268","27%","703-18-1236","225-669-0333","Monterey","Concordia","Monterey","LA","71354","South","dybahr","i5ti{vK{ru"
"639235","Prof.","Diego","R","Anders","M","diego.anders@hotmail.com","Mckinley Anders","Perla Anders","Stricker","6/26/1968","11:24:55 AM","49.12","68","3/27/2016","Q1","H1","2016","3","March","Mar","27","Sunday","Sun","1.34","44586","26%","238-99-9491","206-545-8093","Auburn","King","Auburn","WA","98002","West","dranders","kf5*Z>Sb#k$r%Q"
"753427","Ms.","Jaleesa","M","Burgess","F","jaleesa.burgess@rediffmail.com","Alberto Burgess","Thuy Burgess","Durkin","11/7/1989","10:57:58 PM","27.74","48","6/4/2012","Q2","H1","2012","6","June","Jun","4","Monday","Mon","5.15","106332","5%","220-89-4384","240-881-7961","Bryantown","Charles","Bryantown","MD","20617","South","jmburgess","sz;u+PC|Iv8h6<"
"285265","Ms.","Kanesha","Q","Edgington","F","kanesha.edgington@hotmail.com","Neal Edgington","Cathern Edgington","Nick","12/7/1979","05:01:14 AM","37.67","51","9/13/2005","Q3","H2","2005","9","September","Sep","13","Tuesday","Tue","11.88","179534","4%","459-99-6680","208-822-9256","Malta","Cassia","Malta","ID","83342","West","kqedgington","b[{rLgEy^[%d.+"
"452131","Hon.","Wanda","O","Sutphin","F","wanda.sutphin@exxonmobil.com","Rosario Sutphin","Ariane Sutphin","Manor","5/20/1959","08:33:40 PM","58.23","60","9/1/2001","Q3","H2","2001","9","September","Sep","1","Saturday","Sat","15.92","140058","10%","195-86-9697","270-916-0055","Berea","Madison","Berea","KY","40404","South","wosutphin","d>>35Lh]upXL!"
"897603","Ms.","Kristina","O","Tse","F","kristina.tse@gmail.com","Irving Tse","Nadene Tse","Doane","3/18/1971","08:53:26 PM","46.39","55","8/9/1995","Q3","H2","1995","8","August","Aug","9","Wednesday","Wed","21.98","188046","0%","697-16-7238","215-333-9105","Clymer","Indiana","Clymer","PA","15728","Northeast","kotse","fOgvhu%Nh8x"
"382965","Mr.","Geraldo","X","Kranz","M","geraldo.kranz@aol.com","Joey Kranz","Jeanetta Kranz","Laflamme","7/29/1991","11:36:56 PM","26.02","54","11/23/2012","Q4","H2","2012","11","November","Nov","23","Friday","Fri","4.68","182003","30%","370-37-4959","270-691-6435","Marshes Siding","McCreary","Marshes Siding","KY","42631","South","gxkranz","Gio<${gXvKq"
"288467","Mrs.","Kenia","S","Birt","F","kenia.birt@microsoft.com","Raphael Birt","Kandice Birt","Getty","5/22/1965","01:23:54 PM","52.22","46","1/29/2014","Q1","H1","2014","1","January","Jan","29","Wednesday","Wed","3.5","54543","27%","686-24-5140","210-545-4381","Montgomery","Montgomery","Montgomery","TX","77316","South","ksbirt","GchpuV^/5A$"
"842927","Mrs.","Latrice","R","Donato","F","latrice.donato@gmail.com","Quinton Donato","Stacie Donato","Schuler","11/27/1994","03:38:18 AM","22.68","50","11/28/2016","Q4","H2","2016","11","November","Nov","28","Monday","Mon","0.66","68497","13%","770-02-3745","207-265-7599","Portland","Cumberland","Portland","ME","4104","Northeast","lrdonato","9l_2wrxfXZIe*@2"
"292979","Mrs.","Suzanne","L","Brady","F","suzanne.brady@hotmail.com","Stephen Brady","Destiny Brady","Lambert","1/14/1970","02:12:25 PM","47.57","59","7/20/2014","Q3","H2","2014","7","July","Jul","20","Sunday","Sun","3.02","154926","17%","702-18-9548","209-420-5297","Stockton","San Joaquin","Stockton","CA","95210","West","slbrady","E{tg*knT/"
"291205","Ms.","Hermina","E","Jumper","F","hermina.jumper@hotmail.co.uk","Cliff Jumper","Sulema Jumper","Meadors","11/13/1973","08:53:08 PM","43.73","46","3/3/2011","Q1","H1","2011","3","March","Mar","3","Thursday","Thu","6.41","120789","27%","010-94-2017","229-471-1228","Cumming","Cumming","Cumming","GA","30130","South","hejumper","d7#xxH_fm"
"155825","Mr.","Pedro","W","Post","M","pedro.post@ntlworld.com","Kim Post","Kylie Post","Haberman","10/25/1957","04:55:33 AM","59.8","84","11/29/1988","Q4","H2","1988","11","November","Nov","29","Tuesday","Tue","28.68","195434","25%","757-12-9546","304-398-6280","Norton","Randolph","Norton","WV","26285","South","pwpost","MWa[^PC-\-"
"160439","Mrs.","Refugia","V","Lesser","F","refugia.lesser@cox.net","Mel Lesser","Terrell Lesser","Jimerson","3/7/1996","11:18:10 AM","21.41","43","6/14/2017","Q2","H1","2017","6","June","Jun","14","Wednesday","Wed","0.12","167729","21%","081-02-5502","304-452-5308","Fort Ashby","Mineral","Fort Ashby","WV","26719","South","rvlesser","b5EIk*}!YF1"
"164715","Mrs.","Felicitas","O","Harter","F","felicitas.harter@gmail.com","Jacob Harter","Yukiko Harter","Dameron","11/29/1970","12:19:10 PM","46.69","44","5/10/1999","Q2","H1","1999","5","May","May","10","Monday","Mon","18.23","155599","6%","654-38-8072","252-353-8967","Greensboro","Guilford","Greensboro","NC","27435","South","foharter","0[QV5]B$Evk#IBS"
"497607","Ms.","Polly","F","Mojica","F","polly.mojica@gmail.com","Delmer Mojica","Malorie Mojica","Mebane","9/15/1960","10:20:20 AM","56.9","45","12/27/2014","Q4","H2","2014","12","December","Dec","27","Saturday","Sat","2.59","141496","21%","360-08-2000","480-353-6282","Phoenix","Maricopa","Phoenix","AZ","85066","West","pfmojica","F7:im1?nBG}G"
"151465","Mr.","Walter","F","Santamaria","M","walter.santamaria@gmail.com","Wiley Santamaria","Jamey Santamaria","Tyson","4/20/1977","12:15:00 AM","40.3","78","6/1/2002","Q2","H1","2002","6","June","Jun","1","Saturday","Sat","15.17","95518","24%","184-86-5681","231-513-4558","Mount Pleasant","Isabella","Mount Pleasant","MI","48804","Midwest","wfsantamaria","ro7bb-%m:mxqt4"
"165539","Hon.","Mario","V","Revels","M","mario.revels@gmail.com","Cristopher Revels","Kaylee Revels","Millett","4/25/1986","09:34:27 AM","31.28","58","8/23/2016","Q3","H2","2016","8","August","Aug","23","Tuesday","Tue","0.93","77534","18%","578-53-3750","228-492-8871","Calhoun City","Calhoun","Calhoun City","MS","38916","South","mvrevels","Sgh_Ci5WQRaiPaA"
"870227","Ms.","Alma","V","Finke","F","alma.finke@aol.com","Clark Finke","Ingeborg Finke","Modica","10/14/1961","12:43:36 AM","55.82","59","12/15/2001","Q4","H2","2001","12","December","Dec","15","Saturday","Sat","15.63","55930","26%","566-99-2538","907-223-4863","Nuiqsut","North Slope","Nuiqsut","AK","99789","West","avfinke","Q}!>l}aLtEIk$r*"
"459885","Dr.","Jerrod","S","Duvall","M","jerrod.duvall@walmart.com","Bernie Duvall","Crysta Duvall","Nealy","11/30/1978","08:40:01 AM","38.68","59","7/29/2004","Q3","H2","2004","7","July","Jul","29","Thursday","Thu","13.01","97411","18%","005-13-2103","303-995-9308","Erie","Weld","Erie","CO","80516","West","jsduvall","l!cSqN!}Io"
"886993","Mr.","Dominique","C","Block","M","dominique.block@aol.com","Rashad Block","Louann Block","Borchardt","7/8/1990","07:49:12 PM","27.07","81","7/4/2017","Q3","H2","2017","7","July","Jul","4","Tuesday","Tue","0.07","76341","19%","355-08-5190","209-937-3262","San Diego","San Diego","San Diego","CA","92123","West","dcblock","0+VgQ8P:@Cy"
"932139","Mr.","Jamey","A","Collazo","M","jamey.collazo@aol.com","Johnathan Collazo","Lorretta Collazo","Cofer","9/1/1984","02:07:35 PM","32.93","79","5/14/2011","Q2","H1","2011","5","May","May","14","Saturday","Sat","6.21","179233","23%","731-28-9989","212-645-8725","Piseco","Hamilton","Piseco","NY","12139","Northeast","jacollazo","hZXJ>yLz|"
"649201","Prof.","Rashad","H","Gibbs","M","rashad.gibbs@gmail.com","Peter Gibbs","Tari Gibbs","Morabito","10/28/1979","12:48:04 PM","37.78","88","4/21/2003","Q2","H1","2003","4","April","Apr","21","Monday","Mon","14.28","85013","5%","365-39-4030","252-761-3573","Oak City","Martin","Oak City","NC","27857","South","rhgibbs","Ilc.l98gZb}9"
"886633","Hon.","Loria","Y","Farnham","F","loria.farnham@hotmail.com","Gregory Farnham","Fernande Farnham","Pearl","3/1/1969","04:43:23 AM","48.44","60","6/29/2014","Q2","H1","2014","6","June","Jun","29","Sunday","Sun","3.08","87624","29%","014-94-3608","302-225-2333","Milton","Sussex","Milton","DE","19968","South","lyfarnham","m2Z21R&\B0"
"362913","Mrs.","Elly","M","Madson","F","elly.madson@bp.com","Renato Madson","Christina Madson","Basso","2/20/1961","05:42:00 AM","56.47","54","7/10/1993","Q3","H2","1993","7","July","Jul","10","Saturday","Sat","24.07","56020","20%","297-15-0259","215-906-1448","New Florence","Westmoreland","New Florence","PA","15944","Northeast","emmadson","Z+WIF}4MOnc}bg%"
"585107","Prof.","Jordon","H","Mcmillian","M","jordon.mcmillian@hotmail.com","Adolph Mcmillian","Coral Mcmillian","Lafreniere","3/31/1987","11:35:30 PM","30.35","52","3/31/2013","Q1","H1","2013","3","March","Mar","31","Sunday","Sun","4.33","146582","5%","292-15-3035","239-780-6260","Orlando","Orange","Orlando","FL","32825","South","jhmcmillian","4J/lAb^tPEUVeF"
"541915","Mr.","Austin","H","Forest","M","austin.forest@yahoo.ca","Grover Forest","Leola Forest","Hightower","9/15/1957","03:13:23 AM","59.91","67","12/15/2013","Q4","H2","2013","12","December","Dec","15","Sunday","Sun","3.62","106258","16%","002-11-0219","239-269-2112","Bartow","Polk","Bartow","FL","33831","South","ahforest","fc@SBou^tPJw@"
"264753","Hon.","Zack","T","Zellers","M","zack.zellers@outlook.com","Chris Zellers","Adria Zellers","Berryman","7/13/1966","09:56:57 AM","51.08","81","11/14/1997","Q4","H2","1997","11","November","Nov","14","Friday","Fri","19.72","104015","0%","265-99-3301","212-515-0726","Elmira","Chemung","Elmira","NY","14905","Northeast","ztzellers","MoWU1e0TQ"
"945153","Dr.","Mose","U","Crumley","M","mose.crumley@gmail.com","Dirk Crumley","Concha Crumley","Deherrera","6/4/1983","03:07:44 PM","34.17","83","6/19/2008","Q2","H1","2008","6","June","Jun","19","Thursday","Thu","9.11","82366","8%","130-98-2286","212-646-8872","Frewsburg","Chautauqua","Frewsburg","NY","14738","Northeast","mucrumley","c/HZ0mM*u-Ls+iD"
"152099","Ms.","Justine","G","Mccubbin","F","justine.mccubbin@gmail.com","Nelson Mccubbin","Elvia Mccubbin","Kenney","2/18/1987","02:12:22 PM","30.46","57","12/18/2016","Q4","H2","2016","12","December","Dec","18","Sunday","Sun","0.61","143162","14%","435-99-6220","505-552-8279","Vaughn","Guadalupe","Vaughn","NM","88353","West","jgmccubbin","DjXk]:|I@{"
"474349","Mrs.","Kym","R","Pfeifer","F","kym.pfeifer@gmail.com","Adam Pfeifer","Domenica Pfeifer","Myrick","5/4/1987","10:35:23 AM","30.25","50","11/17/2011","Q4","H2","2011","11","November","Nov","17","Thursday","Thu","5.7","180532","28%","436-99-2009","209-224-0510","Fresno","Fresno","Fresno","CA","93723","West","krpfeifer","gTWr+|4~"
"245039","Mrs.","Zenaida","H","Leon","F","zenaida.leon@gmail.com","Sergio Leon","Talia Leon","Sleeper","12/4/1982","03:15:17 PM","34.67","41","5/11/2007","Q2","H1","2007","5","May","May","11","Friday","Fri","10.22","85418","6%","351-08-4334","307-295-5695","Glendo","Platte","Glendo","WY","82213","West","zhleon","8fKIUzjG6^1tx.u"
"179313","Mr.","Duncan","Y","Aston","M","duncan.aston@aol.com","Erich Aston","Janine Aston","Kidder","3/20/1987","03:07:10 AM","30.38","78","10/22/2010","Q4","H2","2010","10","October","Oct","22","Friday","Fri","6.77","63021","17%","209-84-4000","316-624-3900","Randolph","Riley","Randolph","KS","66554","Midwest","dyaston","lU${2*Zbeuuw"
"117317","Mr.","Enoch","L","Herb","M","enoch.herb@hotmail.com","Rubin Herb","Lora Herb","Gill","11/24/1964","04:11:45 PM","52.71","86","11/29/1993","Q4","H2","1993","11","November","Nov","29","Monday","Mon","23.68","171384","10%","174-86-0494","212-992-1414","Cairo","Cairo","Cairo","NY","12163","Northeast","elherb","i;9cWawY"
"757699","Mrs.","Mia","U","Vargo","F","mia.vargo@gmail.com","Jon Vargo","Eleanora Vargo","Newsom","3/16/1963","04:11:51 AM","54.41","57","2/25/2012","Q1","H1","2012","2","February","Feb","25","Saturday","Sat","5.42","157941","4%","167-86-8513","304-866-4238","Upperglade","Webster","Upperglade","WV","26266","South","muvargo","Z>voX&mYwrYt9"
"492347","Ms.","Magaret","N","Burke","F","magaret.burke@gmail.com","Grant Burke","Lianne Burke","Oh","2/19/1977","06:36:52 AM","40.46","40","10/24/2016","Q4","H2","2016","10","October","Oct","24","Monday","Mon","0.76","136457","9%","195-86-5826","229-650-4394","Cedar Springs","Early","Cedar Springs","GA","31732","South","mnburke","inyDkB?ik8*e[/["
"231055","Ms.","Pura","F","Hunsaker","F","pura.hunsaker@hotmail.com","Hal Hunsaker","Sabra Hunsaker","Lepore","2/27/1964","05:08:08 AM","53.45","50","9/15/2016","Q3","H2","2016","9","September","Sep","15","Thursday","Thu","0.87","40586","4%","250-99-0502","206-718-7629","Montesano","Grays Harbor","Montesano","WA","98563","West","pfhunsaker","qhTS>WeHgM99"
"136447","Mr.","Ken","S","Izaguirre","M","ken.izaguirre@shaw.ca","Ruben Izaguirre","Otilia Izaguirre","Cage","10/23/1959","02:16:47 AM","57.8","70","3/10/1990","Q1","H1","1990","3","March","Mar","10","Saturday","Sat","27.4","180530","18%","501-37-6305","231-898-0576","Eastlake","Manistee","Eastlake","MI","49626","Midwest","ksizaguirre","9H.S!wL\~Q*f"
"647165","Mr.","Fabian","Y","Kowal","M","fabian.kowal@hotmail.com","Kendall Kowal","Belen Kowal","Argo","1/2/1965","05:33:07 PM","52.6","52","1/22/2005","Q1","H1","2005","1","January","Jan","22","Saturday","Sat","12.52","125213","15%","657-36-3208","406-509-6480","Poplar","Roosevelt","Poplar","MT","59255","West","fykowal","oq[\v$3U\R"
"524781","Hon.","Karin","V","Furtado","F","karin.furtado@hotmail.com","Dusty Furtado","Golden Furtado","Goldman","12/9/1963","04:42:03 PM","53.67","53","5/17/2005","Q2","H1","2005","5","May","May","17","Tuesday","Tue","12.21","116436","21%","242-99-8871","217-573-7069","Speer","Stark","Speer","IL","61479","Midwest","kvfurtado","ZYtcgLgMpMK1"
"436271","Drs.","Thresa","J","Arguello","F","thresa.arguello@btinternet.com","Ethan Arguello","Sharilyn Arguello","Wertz","4/27/1966","04:18:40 PM","51.29","52","1/12/2007","Q1","H1","2007","1","January","Jan","12","Friday","Fri","10.55","75103","29%","595-99-8554","304-770-4685","Beech Bottom","Brooke","Beech Bottom","WV","26030","South","tjarguello","y-JOQ}sf|f"
